"customer_id","age","gender","item_purchased","category","purchase_amount","purchase_date","location","size","color","season","review_rating","subscription_status","shipping_type","discount_applied","promo_code_used","previous_purchases","payment_method","frequency_of_purchases","age_group","purchase_frequency_days"
"8599","43","Female","Jacket","Clothing","10209","2024-05-25 04:22:20","Kolkata","M","Red","Spring","5","No","Express","Yes","Yes","11","Apple Pay","Weekly","Adult","7"
"8600","30","Female","T-Shirt","Clothing","1992","2025-02-20 01:36:02","Bengaluru","M","Green","Summer","5","Yes","Express","No","Yes","12","Credit Card","Quarterly","Young Adult","90"
"8601","35","Female","Backpack","Accessories","24734","2024-12-17 08:02:38","Kolkata","Unknown","White","Winter","3.8","Yes","Standard","No","Yes","13","Apple Pay","Weekly","Adult","7"
"8602","18","Female","Headphones","Electronics","78933","2025-09-27 15:42:16","Jaipur","Unknown","Black","Spring","5","No","Standard","Yes","No","11","PayPal","Bi-Weekly","Young Adult","14"
"8603","40","Female","Boots","Footwear","13944","2025-04-26 11:34:45","Delhi","Unknown","White","Spring","4.1","No","Free Shipping","Yes","No","11","Google Pay","Monthly","Adult","30"
"8604","50","Female","Backpack","Accessories","10707","2024-01-30 20:23:43","Chennai","Unknown","White","Fall","4.8","No","Next Day Air","Yes","No","10","PayPal","Weekly","Middle-aged","7"
"8605","64","Male","Smartphone","Electronics","110141","2025-11-06 13:34:43","Bengaluru","Unknown","Red","Spring","3","No","Standard","No","No","10","Credit Card","Bi-Weekly","Senior","14"
"8606","48","Male","Sneakers","Footwear","8383","2024-03-06 20:14:07","Delhi","Unknown","White","Winter","3.6","No","Standard","Yes","No","7","Credit Card","Quarterly","Middle-aged","90"
"8607","38","Female","Backpack","Accessories","7802","2024-08-21 19:05:09","Bengaluru","Unknown","Red","Fall","3.4","No","Standard","No","No","3","Credit Card","Monthly","Adult","30"
"8608","40","Female","Watch","Accessories","19754","2025-03-09 05:26:29","Pune","Unknown","Blue","Summer","4.4","No","Standard","No","No","8","Credit Card","Bi-Weekly","Adult","14"
"8609","33","Female","Watch","Accessories","6557","2025-11-21 18:34:55","Jaipur","Unknown","Brown","Winter","4.3","No","Express","Yes","No","12","Credit Card","Monthly","Adult","30"
"8610","44","Male","Watch","Accessories","17264","2025-07-21 17:27:55","Kolkata","Unknown","White","Winter","2.8","No","Standard","No","No","8","Credit Card","Monthly","Middle-aged","30"
"8611","54","Female","Sneakers","Footwear","5312","2025-01-01 12:27:50","Mumbai","Unknown","Gray","Winter","4.5","No","Standard","Yes","No","11","Credit Card","Bi-Weekly","Middle-aged","14"
"8612","55","Female","Boots","Footwear","5810","2025-01-27 22:02:21","Jaipur","Unknown","Blue","Winter","4.2","Yes","Next Day Air","No","No","8","Credit Card","Monthly","Middle-aged","30"
"8613","69","Male","Headphones","Electronics","19173","2024-10-14 00:06:36","Chennai","Unknown","Gray","Winter","2.9","Yes","Standard","No","Yes","6","Google Pay","Quarterly","Senior","90"
"8614","31","Male","Smartphone","Electronics","39840","2024-09-02 14:35:25","Bengaluru","Unknown","Black","Winter","4.6","No","Next Day Air","Yes","No","9","Debit Card","Weekly","Young Adult","7"
"8615","54","Female","Boots","Footwear","15023","2025-02-04 05:24:36","Chennai","Unknown","White","Winter","3.9","No","Express","Yes","No","14","Credit Card","Quarterly","Middle-aged","90"
"8616","64","Female","Backpack","Accessories","2656","2025-05-17 13:38:10","Hyderabad","Unknown","Blue","Fall","4.2","Yes","Express","No","No","10","Credit Card","Quarterly","Senior","90"
"8617","24","Female","Headphones","Electronics","31374","2024-01-29 16:18:33","Pune","Unknown","White","Winter","5","No","Standard","No","No","18","Debit Card","Bi-Weekly","Young Adult","14"
"8618","29","Female","Backpack","Accessories","21165","2025-04-07 09:29:54","Pune","Unknown","Green","Spring","3.7","No","Standard","No","No","10","Credit Card","Quarterly","Young Adult","90"
"8619","45","Female","Boots","Footwear","6889","2025-03-18 15:16:13","Pune","Unknown","Black","Fall","4.3","No","Standard","Yes","No","7","Credit Card","Quarterly","Middle-aged","90"
"8620","20","Male","Backpack","Accessories","18094","2025-10-07 15:49:07","Jaipur","Unknown","Brown","Spring","4","No","Express","Yes","No","10","Cash","Monthly","Young Adult","30"
"8621","39","Female","Jacket","Clothing","11952","2025-09-15 19:25:57","Pune","S","Blue","Winter","3.6","Yes","Standard","No","Yes","15","Apple Pay","Monthly","Adult","30"
"8622","68","Male","Smartphone","Electronics","50962","2024-09-27 09:09:11","Mumbai","Unknown","Black","Spring","4.2","No","Standard","Yes","No","12","PayPal","Quarterly","Senior","90"
"8623","38","Female","Boots","Footwear","7304","2024-05-01 11:08:30","Delhi","Unknown","White","Fall","4.1","No","Express","No","No","13","Credit Card","Monthly","Adult","30"
"8624","46","Male","Sneakers","Footwear","9213","2024-12-06 06:08:40","Delhi","Unknown","Gray","Summer","2.9","Yes","Standard","No","No","12","PayPal","Quarterly","Middle-aged","90"
"8625","37","Female","Smartphone","Electronics","66234","2025-08-20 20:11:47","Kolkata","Unknown","Blue","Fall","2.9","Yes","Next Day Air","Yes","No","10","Apple Pay","Monthly","Adult","30"
"8626","20","Female","Boots","Footwear","13695","2024-11-23 01:59:57","Jaipur","Unknown","Brown","Winter","5","Yes","Next Day Air","No","No","12","Credit Card","Weekly","Young Adult","7"
"8627","44","Female","Smartphone","Electronics","85905","2024-12-27 07:51:30","Pune","Unknown","Black","Fall","3.4","Yes","Standard","No","No","5","Credit Card","Monthly","Middle-aged","30"
"8628","38","Female","Backpack","Accessories","13778","2025-12-28 00:48:50","Chennai","Unknown","Blue","Spring","4","Yes","Standard","No","No","11","Credit Card","Quarterly","Adult","90"
"8629","58","Female","Sneakers","Footwear","13944","2025-03-28 13:44:29","Jaipur","Unknown","Black","Winter","4.4","No","Standard","No","No","9","Credit Card","Monthly","Senior","30"
"8630","50","Male","Watch","Accessories","4565","2025-08-21 07:46:34","Jaipur","Unknown","Green","Summer","3.2","No","Free Shipping","No","Yes","14","Credit Card","Monthly","Middle-aged","30"
"8631","47","Male","Boots","Footwear","13446","2025-07-23 00:59:40","Jaipur","Unknown","Green","Fall","3.7","No","Standard","Yes","No","8","Credit Card","Quarterly","Middle-aged","90"
"8632","65","Male","Jacket","Clothing","5312","2025-01-12 11:08:47","Hyderabad","M","Gray","Summer","4.7","Yes","Standard","No","Yes","13","Credit Card","Monthly","Senior","30"
"8633","56","Female","Watch","Accessories","20584","2024-01-05 13:40:55","Bengaluru","Unknown","Red","Spring","3.3","No","Express","Yes","No","5","Debit Card","Bi-Weekly","Middle-aged","14"
"8634","58","Female","Jacket","Clothing","9960","2024-10-24 10:48:19","Bengaluru","S","White","Winter","3","Yes","Next Day Air","Yes","No","17","Credit Card","Annually","Senior","365"
"8635","26","Male","Watch","Accessories","10707","2024-12-25 15:12:54","Jaipur","Unknown","Green","Fall","3.5","No","Standard","Yes","Yes","14","Debit Card","Monthly","Young Adult","30"
"8636","65","Female","Jacket","Clothing","5561","2024-07-21 02:26:59","Pune","S","Red","Fall","3.9","No","Express","Yes","Yes","9","Debit Card","Monthly","Senior","30"
"8637","55","Male","Jeans","Clothing","6059","2024-07-04 12:18:14","Mumbai","M","White","Winter","2.1","Yes","Next Day Air","No","No","7","Credit Card","Monthly","Middle-aged","30"
"8638","40","Male","Backpack","Accessories","11537","2024-01-15 11:06:28","Delhi","Unknown","Red","Summer","4.3","Yes","Express","Yes","Yes","7","Debit Card","Weekly","Adult","7"
"8639","40","Male","Jeans","Clothing","5146","2025-02-03 11:58:34","Jaipur","M","Brown","Winter","3.5","Yes","Next Day Air","Yes","Yes","9","Credit Card","Quarterly","Adult","90"
"8640","18","Male","Watch","Accessories","17513","2025-01-12 22:42:29","Kolkata","Unknown","Red","Winter","3.4","Yes","Standard","Yes","No","7","Credit Card","Monthly","Young Adult","30"
"8641","38","Male","Backpack","Accessories","6308","2024-12-28 07:18:50","Pune","Unknown","Green","Spring","5","No","Express","No","No","10","Credit Card","Quarterly","Adult","90"
"8642","49","Female","Laptop","Electronics","115619","2024-04-15 02:58:42","Jaipur","Unknown","Gray","Winter","3.6","No","Standard","No","No","10","Credit Card","Monthly","Middle-aged","30"
"8643","62","Male","Jeans","Clothing","9794","2025-04-14 18:53:27","Kolkata","L","Green","Fall","5","No","Express","No","Yes","15","PayPal","Bi-Weekly","Senior","14"
"8644","43","Male","Jacket","Clothing","4067","2025-08-06 15:55:55","Kolkata","M","Black","Spring","4.8","No","Express","No","No","9","Google Pay","Monthly","Adult","30"
"8645","50","Male","Smartphone","Electronics","65819","2024-07-11 14:55:00","Hyderabad","Unknown","White","Winter","4.1","Yes","Next Day Air","No","No","12","Apple Pay","Weekly","Middle-aged","7"
"8646","26","Male","Backpack","Accessories","4316","2024-09-08 04:29:23","Kolkata","Unknown","Blue","Winter","5","Yes","Standard","No","Yes","8","Google Pay","Monthly","Young Adult","30"
"8647","34","Female","Sneakers","Footwear","5976","2024-09-04 15:11:18","Delhi","Unknown","Brown","Summer","3.3","No","Free Shipping","No","No","8","Debit Card","Monthly","Adult","30"
"8648","23","Male","Headphones","Electronics","25398","2025-09-23 06:50:07","Jaipur","Unknown","Gray","Winter","3.8","No","Next Day Air","Yes","No","11","Debit Card","Quarterly","Young Adult","90"
"8649","63","Male","Laptop","Electronics","120682","2024-02-15 00:51:40","Mumbai","Unknown","Red","Summer","4.4","Yes","Standard","Yes","Yes","7","Credit Card","Annually","Senior","365"
"8650","24","Female","Laptop","Electronics","28801","2025-03-27 09:59:28","Delhi","Unknown","Blue","Spring","4.7","No","Express","No","No","9","Credit Card","Bi-Weekly","Young Adult","14"
"8651","24","Male","Laptop","Electronics","84577","2025-07-31 09:28:46","Mumbai","Unknown","White","Spring","4.5","No","Standard","Yes","No","11","Credit Card","Bi-Weekly","Young Adult","14"
"8652","54","Female","Boots","Footwear","4150","2024-09-09 06:30:25","Chennai","Unknown","White","Summer","5","Yes","Express","Yes","No","6","Credit Card","Quarterly","Middle-aged","90"
"8653","22","Female","Backpack","Accessories","24734","2025-12-07 09:26:58","Chennai","Unknown","Green","Summer","4","Yes","Free Shipping","No","No","7","Credit Card","Monthly","Young Adult","30"
"8654","50","Male","Watch","Accessories","21082","2024-04-01 09:59:29","Hyderabad","Unknown","Brown","Fall","4.1","Yes","Standard","Yes","Yes","7","Credit Card","Quarterly","Middle-aged","90"
"9154","69","Female","Boots","Footwear","6225","2024-06-08 18:00:03","Delhi","Unknown","Red","Fall","4.8","No","Express","No","No","14","Cash","Quarterly","Senior","90"
"8655","67","Female","Boots","Footwear","15853","2024-03-29 07:21:05","Bengaluru","Unknown","Black","Spring","4.1","Yes","Standard","No","No","12","PayPal","Quarterly","Senior","90"
"8656","27","Male","T-Shirt","Clothing","11205","2024-03-01 14:42:47","Mumbai","XL","Brown","Spring","3.7","No","Standard","No","No","7","Credit Card","Annually","Young Adult","365"
"8657","34","Female","Backpack","Accessories","14359","2024-06-07 22:38:43","Pune","Unknown","White","Winter","3","Yes","Next Day Air","No","No","11","Debit Card","Monthly","Adult","30"
"8658","57","Female","Jeans","Clothing","7553","2024-04-21 10:45:22","Mumbai","S","Red","Summer","3.8","No","Standard","Yes","Yes","9","PayPal","Monthly","Middle-aged","30"
"8659","45","Female","Sneakers","Footwear","12367","2025-08-16 17:52:01","Kolkata","Unknown","White","Winter","3.2","No","Free Shipping","Yes","Yes","8","Google Pay","Monthly","Middle-aged","30"
"8660","64","Female","Jacket","Clothing","11454","2025-05-29 09:35:01","Kolkata","S","Brown","Winter","4.5","No","Standard","No","No","10","Apple Pay","Monthly","Senior","30"
"8661","63","Female","Laptop","Electronics","60507","2025-07-19 03:12:31","Jaipur","Unknown","Gray","Fall","3.8","Yes","Express","Yes","No","13","Debit Card","Quarterly","Senior","90"
"8662","39","Female","Laptop","Electronics","102339","2024-09-24 18:22:29","Jaipur","Unknown","Green","Winter","3.6","Yes","Standard","Yes","No Promo","10","Debit Card","Bi-Weekly","Adult","14"
"8663","38","Male","Sneakers","Footwear","7719","2025-11-28 14:03:50","Jaipur","Unknown","Brown","Spring","4.2","No","Standard","No","No","3","PayPal","Monthly","Adult","30"
"8664","64","Male","T-Shirt","Clothing","3818","2024-01-08 14:36:43","Delhi","M","Gray","Fall","3.7","Yes","Next Day Air","No","Yes","5","Debit Card","Bi-Weekly","Senior","14"
"8665","49","Female","Boots","Footwear","8466","2025-05-10 12:03:29","Bengaluru","Unknown","Black","Winter","3.5","Yes","Standard","Yes","No","6","Credit Card","Bi-Weekly","Middle-aged","14"
"8666","49","Male","Headphones","Electronics","15936","2025-10-19 02:18:00","Delhi","Unknown","Gray","Summer","3.8","No","Standard","No","Yes","16","Credit Card","Quarterly","Middle-aged","90"
"8667","68","Female","Watch","Accessories","6225","2025-06-26 05:22:36","Delhi","Unknown","Red","Spring","4","No","Next Day Air","No","No","11","PayPal","Quarterly","Senior","90"
"8668","53","Male","Laptop","Electronics","124085","2024-07-30 17:53:15","Jaipur","Unknown","Brown","Summer","2.5","Yes","Next Day Air","No","No","6","Debit Card","Weekly","Middle-aged","7"
"8669","48","Female","Boots","Footwear","4067","2024-11-20 12:59:18","Mumbai","Unknown","Brown","Fall","4.3","Yes","Standard","Yes","No","8","Debit Card","Weekly","Middle-aged","7"
"8670","23","Male","Sneakers","Footwear","8134","2024-01-25 07:59:59","Bengaluru","Unknown","Brown","Fall","4.2","No","Standard","No","No","11","Credit Card","Monthly","Young Adult","30"
"8671","38","Female","Smartphone","Electronics","78850","2024-05-02 05:56:22","Mumbai","Unknown","Green","Fall","4.7","Yes","Express","No","No","12","Cash","Weekly","Adult","7"
"8672","52","Female","Headphones","Electronics","107236","2024-04-18 00:23:36","Pune","Unknown","White","Winter","3.4","No","Express","Yes","No","8","PayPal","Monthly","Middle-aged","30"
"8673","31","Female","Jacket","Clothing","8383","2025-08-10 19:09:54","Hyderabad","S","Gray","Spring","4.1","Yes","Standard","No","No","10","PayPal","Bi-Weekly","Young Adult","14"
"8674","40","Male","Jeans","Clothing","3320","2024-10-16 09:23:16","Chennai","S","Green","Summer","3.8","No","Free Shipping","No","No","7","Credit Card","Quarterly","Adult","90"
"8675","59","Female","Watch","Accessories","7387","2025-02-19 23:58:33","Mumbai","Unknown","Gray","Fall","4.4","No","Next Day Air","Yes","Yes","4","Debit Card","Weekly","Senior","7"
"8676","41","Male","Laptop","Electronics","118026","2024-12-25 04:51:14","Pune","Unknown","White","Spring","5","No","Next Day Air","Yes","No","8","Google Pay","Annually","Adult","365"
"8677","47","Male","Sneakers","Footwear","10126","2025-02-06 07:52:19","Mumbai","Unknown","White","Winter","4","No","Next Day Air","No","Yes","9","Debit Card","Weekly","Middle-aged","7"
"8678","27","Male","Laptop","Electronics","35026","2025-12-15 08:19:51","Bengaluru","Unknown","White","Winter","4.3","Yes","Standard","No","No","7","Credit Card","Monthly","Young Adult","30"
"8679","22","Female","Sneakers","Footwear","11869","2024-01-14 02:31:45","Hyderabad","Unknown","Green","Fall","5","Yes","Express","No","No Promo","9","Google Pay","Monthly","Young Adult","30"
"8680","59","Male","Watch","Accessories","12865","2024-02-24 19:14:10","Bengaluru","Unknown","Brown","Summer","3.6","No","Not Specified","No","Yes","11","PayPal","Bi-Weekly","Senior","14"
"8681","47","Female","Sneakers","Footwear","3735","2024-11-22 02:15:49","Kolkata","Unknown","Black","Summer","3.3","Yes","Express","Yes","No","7","Credit Card","Annually","Middle-aged","365"
"8682","24","Male","T-Shirt","Clothing","8466","2025-02-17 06:28:00","Mumbai","M","Green","Summer","4.2","Yes","Express","No","No","14","Credit Card","Annually","Young Adult","365"
"8683","23","Male","Laptop","Electronics","26809","2025-01-20 04:29:00","Hyderabad","Unknown","Blue","Summer","2.5","No","Standard","Yes","No","10","Cash","Quarterly","Young Adult","90"
"8684","25","Male","Watch","Accessories","11454","2024-12-30 20:58:22","Pune","Unknown","Red","Fall","4.5","No","Standard","No","No","10","Credit Card","Quarterly","Young Adult","90"
"8685","69","Female","Laptop","Electronics","112963","2024-02-16 23:36:59","Pune","Unknown","Black","Fall","4.4","No","Standard","Yes","Yes","11","Debit Card","Annually","Senior","365"
"8686","43","Female","T-Shirt","Clothing","3320","2025-11-24 08:22:41","Kolkata","XL","Blue","Fall","4.8","No","Standard","Yes","Yes","8","PayPal","Quarterly","Adult","90"
"8687","35","Female","Sneakers","Footwear","12948","2024-11-27 11:44:52","Mumbai","Unknown","Blue","Fall","4.1","No","Express","No","No","12","Credit Card","Weekly","Adult","7"
"8688","53","Female","Headphones","Electronics","91383","2025-06-11 18:13:20","Kolkata","Unknown","White","Spring","4","No","Standard","Yes","No","11","PayPal","Quarterly","Middle-aged","90"
